data;temp;temp_min;temp_max;pressure;humidity;wind_speed;wind_deg;clouds_all;estagio;idade;ocorrencia
2018-10-15;19.8;19.03;20.55;1012.92;86.25;2.43;141.62;81.67;0;12;0
2018-10-15;19.8;19.03;20.55;1012.92;86.25;2.43;141.62;81.67;0;8;0
2018-10-15;19.8;19.03;20.55;1012.92;86.25;2.43;141.62;81.67;0;6;0
2018-10-16;20.73;19.59;21.47;1012.75;82.5;2.91;112.5;87.83;0;8;0
2018-10-16;20.73;19.59;21.47;1012.75;82.5;2.91;112.5;87.83;0;5;0
2018-10-16;20.73;19.59;21.47;1012.75;82.5;2.91;112.5;87.83;0;5;1
2018-10-17;22.84;21.83;23.66;1013.12;83.92;2.3;94.71;96.12;0;15;1
2018-10-18;23.23;21.93;24.25;1012.38;84.79;2.06;158.79;97.42;0;8;1
2018-10-18;23.23;21.93;24.25;1012.38;84.79;2.06;158.79;97.42;0;3;0
2018-10-18;23.23;21.93;24.25;1012.38;84.79;2.06;158.79;97.42;0;8;0
2018-10-22;19.51;18.58;20.46;1015.79;74.17;2.75;146.08;24.21;0;6;0
2018-10-23;21.91;21.46;22.73;1014.42;78.29;2.43;146.04;66.42;0;20;0
2018-10-23;21.91;21.46;22.73;1014.42;78.29;2.43;146.04;66.42;0;12;1
2018-10-23;21.91;21.46;22.73;1014.42;78.29;2.43;146.04;66.42;0;3;0
2018-10-23;21.91;21.46;22.73;1014.42;78.29;2.43;146.04;66.42;0;8;0
2018-10-23;21.91;21.46;22.73;1014.42;78.29;2.43;146.04;66.42;0;14;0
2018-10-26;21.31;20.28;21.88;1012.29;89.71;1.86;175.04;99.92;0;5;0
2018-10-26;21.31;20.28;21.88;1012.29;89.71;1.86;175.04;99.92;0;24;0
2018-10-26;21.31;20.28;21.88;1012.29;89.71;1.86;175.04;99.92;0;16;0
2018-10-26;21.31;20.28;21.88;1012.29;89.71;1.86;175.04;99.92;0;18;0
2018-10-26;21.31;20.28;21.88;1012.29;89.71;1.86;175.04;99.92;0;14;0
2018-10-26;21.31;20.28;21.88;1012.29;89.71;1.86;175.04;99.92;0;5;0
2018-10-26;21.31;20.28;21.88;1012.29;89.71;1.86;175.04;99.92;0;5;0
2018-10-26;21.31;20.28;21.88;1012.29;89.71;1.86;175.04;99.92;0;12;0
2018-10-26;21.31;20.28;21.88;1012.29;89.71;1.86;175.04;99.92;0;11;0
2018-10-26;21.31;20.28;21.88;1012.29;89.71;1.86;175.04;99.92;0;6;0
2018-10-26;21.31;20.28;21.88;1012.29;89.71;1.86;175.04;99.92;0;14;0
2018-10-26;21.31;20.28;21.88;1012.29;89.71;1.86;175.04;99.92;0;16;0
2018-10-29;17.43;16.85;18.31;1016.08;76.21;4.03;116.67;28.71;0;9;0
2018-10-29;17.43;16.85;18.31;1016.08;76.21;4.03;116.67;28.71;0;8;0
2018-10-29;17.43;16.85;18.31;1016.08;76.21;4.03;116.67;28.71;0;16;0
2018-10-29;17.43;16.85;18.31;1016.08;76.21;4.03;116.67;28.71;0;9;0
2018-10-29;17.43;16.85;18.31;1016.08;76.21;4.03;116.67;28.71;0;8;1
2018-10-29;17.43;16.85;18.31;1016.08;76.21;4.03;116.67;28.71;0;27;1
2018-10-29;17.43;16.85;18.31;1016.08;76.21;4.03;116.67;28.71;0;14;0
2018-10-29;17.43;16.85;18.31;1016.08;76.21;4.03;116.67;28.71;0;13;0
2018-10-29;17.43;16.85;18.31;1016.08;76.21;4.03;116.67;28.71;0;14;0
2018-10-29;17.43;16.85;18.31;1016.08;76.21;4.03;116.67;28.71;0;18;0
2018-10-30;20.5;19.68;21.03;1016.5;71.5;2.38;111.04;0.21;0;8;0
2018-10-30;20.5;19.68;21.03;1016.5;71.5;2.38;111.04;0.21;0;9;0
2018-10-30;20.5;19.68;21.03;1016.5;71.5;2.38;111.04;0.21;0;10;0
2018-10-30;20.5;19.68;21.03;1016.5;71.5;2.38;111.04;0.21;0;9;1
2018-10-30;20.5;19.68;21.03;1016.5;71.5;2.38;111.04;0.21;0;9;1
2018-10-30;20.5;19.68;21.03;1016.5;71.5;2.38;111.04;0.21;0;9;1
2018-10-30;20.5;19.68;21.03;1016.5;71.5;2.38;111.04;0.21;0;14;0
2018-10-30;20.5;19.68;21.03;1016.5;71.5;2.38;111.04;0.21;0;12;0
2018-10-30;20.5;19.68;21.03;1016.5;71.5;2.38;111.04;0.21;0;20;0
2018-10-30;20.5;19.68;21.03;1016.5;71.5;2.38;111.04;0.21;0;12;0
2018-10-30;20.5;19.68;21.03;1016.5;71.5;2.38;111.04;0.21;0;9;0
2018-10-30;20.5;19.68;21.03;1016.5;71.5;2.38;111.04;0.21;0;27;0
2018-10-30;20.5;19.68;21.03;1016.5;71.5;2.38;111.04;0.21;0;17;0
2018-10-30;20.5;19.68;21.03;1016.5;71.5;2.38;111.04;0.21;0;10;0
2018-10-31;21.79;20.45;22.81;1015.17;79.38;2.51;143.25;88.58;0;24;0
2018-10-31;21.79;20.45;22.81;1015.17;79.38;2.51;143.25;88.58;0;21;0
2018-10-31;21.79;20.45;22.81;1015.17;79.38;2.51;143.25;88.58;0;16;0
2018-10-31;21.79;20.45;22.81;1015.17;79.38;2.51;143.25;88.58;0;11;0
2018-10-31;21.79;20.45;22.81;1015.17;79.38;2.51;143.25;88.58;0;6;0
2018-10-31;21.79;20.45;22.81;1015.17;79.38;2.51;143.25;88.58;0;14;0
2018-10-31;21.79;20.45;22.81;1015.17;79.38;2.51;143.25;88.58;0;19;0
2018-10-31;21.79;20.45;22.81;1015.17;79.38;2.51;143.25;88.58;0;14;0
2018-10-31;21.79;20.45;22.81;1015.17;79.38;2.51;143.25;88.58;0;22;0
2018-10-31;21.79;20.45;22.81;1015.17;79.38;2.51;143.25;88.58;0;19;0
2018-10-31;21.79;20.45;22.81;1015.17;79.38;2.51;143.25;88.58;0;10;1
2018-10-31;21.79;20.45;22.81;1015.17;79.38;2.51;143.25;88.58;0;8;0
2018-10-31;21.79;20.45;22.81;1015.17;79.38;2.51;143.25;88.58;0;10;0
2018-10-31;21.79;20.45;22.81;1015.17;79.38;2.51;143.25;88.58;0;10;0
2018-11-01;21.58;20.03;22.36;1013.92;81.96;1.68;204.75;90.75;0;19;0
2018-11-01;21.58;20.03;22.36;1013.92;81.96;1.68;204.75;90.75;0;20;0
2018-11-01;21.58;20.03;22.36;1013.92;81.96;1.68;204.75;90.75;0;18;0
2018-11-01;21.58;20.03;22.36;1013.92;81.96;1.68;204.75;90.75;0;12;0
2018-11-01;21.58;20.03;22.36;1013.92;81.96;1.68;204.75;90.75;0;10;0
2018-11-01;21.58;20.03;22.36;1013.92;81.96;1.68;204.75;90.75;0;24;0
2018-11-01;21.58;20.03;22.36;1013.92;81.96;1.68;204.75;90.75;0;17;0
2018-11-01;21.58;20.03;22.36;1013.92;81.96;1.68;204.75;90.75;0;11;0
2018-11-01;21.58;20.03;22.36;1013.92;81.96;1.68;204.75;90.75;0;12;0
2018-11-05;18.92;18.05;19.33;1016.42;76.08;4.93;122.29;79.12;0;21;1
2018-11-05;18.92;18.05;19.33;1016.42;76.08;4.93;122.29;79.12;0;21;0
2018-11-05;18.92;18.05;19.33;1016.42;76.08;4.93;122.29;79.12;0;15;0
2018-11-05;18.92;18.05;19.33;1016.42;76.08;4.93;122.29;79.12;0;16;1
2018-11-05;18.92;18.05;19.33;1016.42;76.08;4.93;122.29;79.12;0;33;0
2018-11-05;18.92;18.05;19.33;1016.42;76.08;4.93;122.29;79.12;0;23;0
2018-11-05;18.92;18.05;19.33;1016.42;76.08;4.93;122.29;79.12;0;15;0
2018-11-05;18.92;18.05;19.33;1016.42;76.08;4.93;122.29;79.12;0;20;0
2018-11-05;18.92;18.05;19.33;1016.42;76.08;4.93;122.29;79.12;0;23;0
2018-11-05;18.92;18.05;19.33;1016.42;76.08;4.93;122.29;79.12;0;16;1
2018-11-05;18.92;18.05;19.33;1016.42;76.08;4.93;122.29;79.12;0;16;0
2018-11-05;18.92;18.05;19.33;1016.42;76.08;4.93;122.29;79.12;0;15;1
2018-11-05;18.92;18.05;19.33;1016.42;76.08;4.93;122.29;79.12;0;26;0
2018-11-05;18.92;18.05;19.33;1016.42;76.08;4.93;122.29;79.12;0;14;0
2018-11-05;18.92;18.05;19.33;1016.42;76.08;4.93;122.29;79.12;0;14;0
2018-11-05;18.92;18.05;19.33;1016.42;76.08;4.93;122.29;79.12;0;15;0
2018-11-06;19.48;18.79;20.01;1016.17;80.71;4.25;126.83;93.67;0;16;0
2018-11-06;19.48;18.79;20.01;1016.17;80.71;4.25;126.83;93.67;0;15;0
2018-11-06;19.48;18.79;20.01;1016.17;80.71;4.25;126.83;93.67;0;14;0
2018-11-06;19.48;18.79;20.01;1016.17;80.71;4.25;126.83;93.67;0;17;0
2018-11-06;19.48;18.79;20.01;1016.17;80.71;4.25;126.83;93.67;0;17;0
2018-11-06;19.48;18.79;20.01;1016.17;80.71;4.25;126.83;93.67;0;14;0
2018-11-06;19.48;18.79;20.01;1016.17;80.71;4.25;126.83;93.67;0;16;0
2018-11-06;19.48;18.79;20.01;1016.17;80.71;4.25;126.83;93.67;0;22;0
2018-11-06;19.48;18.79;20.01;1016.17;80.71;4.25;126.83;93.67;0;16;0
2018-11-06;19.48;18.79;20.01;1016.17;80.71;4.25;126.83;93.67;0;26;1
2018-11-06;19.48;18.79;20.01;1016.17;80.71;4.25;126.83;93.67;0;17;0
2018-11-06;19.48;18.79;20.01;1016.17;80.71;4.25;126.83;93.67;0;28;0
2018-11-06;19.48;18.79;20.01;1016.17;80.71;4.25;126.83;93.67;0;21;0
2018-11-06;19.48;18.79;20.01;1016.17;80.71;4.25;126.83;93.67;0;19;0
2018-11-06;19.48;18.79;20.01;1016.17;80.71;4.25;126.83;93.67;0;16;0
2018-11-06;19.48;18.79;20.01;1016.17;80.71;4.25;126.83;93.67;0;19;0
2018-11-06;19.48;18.79;20.01;1016.17;80.71;4.25;126.83;93.67;0;16;0
2018-11-06;19.48;18.79;20.01;1016.17;80.71;4.25;126.83;93.67;0;6;0
2018-11-07;19.57;19.07;20.59;1016.96;83.67;4.94;126.62;90.46;0;17;0
2018-11-07;19.57;19.07;20.59;1016.96;83.67;4.94;126.62;90.46;0;18;0
2018-11-07;19.57;19.07;20.59;1016.96;83.67;4.94;126.62;90.46;0;15;0
2018-11-07;19.57;19.07;20.59;1016.96;83.67;4.94;126.62;90.46;0;14;0
2018-11-07;19.57;19.07;20.59;1016.96;83.67;4.94;126.62;90.46;0;15;0
2018-11-07;19.57;19.07;20.59;1016.96;83.67;4.94;126.62;90.46;0;21;0
2018-11-07;19.57;19.07;20.59;1016.96;83.67;4.94;126.62;90.46;0;26;1
2018-11-07;19.57;19.07;20.59;1016.96;83.67;4.94;126.62;90.46;0;17;0
2018-11-07;19.57;19.07;20.59;1016.96;83.67;4.94;126.62;90.46;0;17;0
2018-11-07;19.57;19.07;20.59;1016.96;83.67;4.94;126.62;90.46;0;21;0
2018-11-07;19.57;19.07;20.59;1016.96;83.67;4.94;126.62;90.46;0;16;0
2018-11-07;19.57;19.07;20.59;1016.96;83.67;4.94;126.62;90.46;0;17;0
2018-11-07;19.57;19.07;20.59;1016.96;83.67;4.94;126.62;90.46;0;30;0
2018-11-07;19.57;19.07;20.59;1016.96;83.67;4.94;126.62;90.46;0;26;1
2018-11-07;19.57;19.07;20.59;1016.96;83.67;4.94;126.62;90.46;0;31;0
2018-11-07;19.57;19.07;20.59;1016.96;83.67;4.94;126.62;90.46;0;23;0
2018-11-07;19.57;19.07;20.59;1016.96;83.67;4.94;126.62;90.46;1;36;0
2018-11-07;19.57;19.07;20.59;1016.96;83.67;4.94;126.62;90.46;0;28;1
2018-11-08;18.28;17.57;19.14;1019.75;80.92;6.57;127.83;73.38;0;19;0
2018-11-08;18.28;17.57;19.14;1019.75;80.92;6.57;127.83;73.38;0;10;0
2018-11-08;18.28;17.57;19.14;1019.75;80.92;6.57;127.83;73.38;0;17;0
2018-11-08;18.28;17.57;19.14;1019.75;80.92;6.57;127.83;73.38;0;27;0
2018-11-08;18.28;17.57;19.14;1019.75;80.92;6.57;127.83;73.38;0;18;0
2018-11-08;18.28;17.57;19.14;1019.75;80.92;6.57;127.83;73.38;0;18;0
2018-11-08;18.28;17.57;19.14;1019.75;80.92;6.57;127.83;73.38;0;10;0
2018-11-08;18.28;17.57;19.14;1019.75;80.92;6.57;127.83;73.38;0;17;0
2018-11-08;18.28;17.57;19.14;1019.75;80.92;6.57;127.83;73.38;0;10;0
2018-11-08;18.28;17.57;19.14;1019.75;80.92;6.57;127.83;73.38;0;19;1
2018-11-08;18.28;17.57;19.14;1019.75;80.92;6.57;127.83;73.38;0;18;0
2018-11-08;18.28;17.57;19.14;1019.75;80.92;6.57;127.83;73.38;0;25;0
2018-11-08;18.28;17.57;19.14;1019.75;80.92;6.57;127.83;73.38;0;14;0
2018-11-08;18.28;17.57;19.14;1019.75;80.92;6.57;127.83;73.38;0;19;1
2018-11-08;18.28;17.57;19.14;1019.75;80.92;6.57;127.83;73.38;0;7;0
2018-11-12;24.76;23.52;25.53;1012.71;72.38;2.77;117.62;44.5;0;14;0
2018-11-12;24.76;23.52;25.53;1012.71;72.38;2.77;117.62;44.5;0;23;0
2018-11-12;24.76;23.52;25.53;1012.71;72.38;2.77;117.62;44.5;0;11;0
2018-11-12;24.76;23.52;25.53;1012.71;72.38;2.77;117.62;44.5;0;14;0
2018-11-12;24.76;23.52;25.53;1012.71;72.38;2.77;117.62;44.5;0;13;0
2018-11-12;24.76;23.52;25.53;1012.71;72.38;2.77;117.62;44.5;0;28;1
2018-11-12;24.76;23.52;25.53;1012.71;72.38;2.77;117.62;44.5;0;12;1
2018-11-12;24.76;23.52;25.53;1012.71;72.38;2.77;117.62;44.5;0;21;0
2018-11-12;24.76;23.52;25.53;1012.71;72.38;2.77;117.62;44.5;0;23;0
2018-11-12;24.76;23.52;25.53;1012.71;72.38;2.77;117.62;44.5;0;28;0
2018-11-12;24.76;23.52;25.53;1012.71;72.38;2.77;117.62;44.5;0;12;0
2018-11-12;24.76;23.52;25.53;1012.71;72.38;2.77;117.62;44.5;1;41;1
2018-11-12;24.76;23.52;25.53;1012.71;72.38;2.77;117.62;44.5;0;21;0
2018-11-12;24.76;23.52;25.53;1012.71;72.38;2.77;117.62;44.5;0;23;0
2018-11-12;24.76;23.52;25.53;1012.71;72.38;2.77;117.62;44.5;0;22;1
2018-11-12;24.76;23.52;25.53;1012.71;72.38;2.77;117.62;44.5;0;33;0
2018-11-12;24.76;23.52;25.53;1012.71;72.38;2.77;117.62;44.5;0;32;0
2018-11-12;24.76;23.52;25.53;1012.71;72.38;2.77;117.62;44.5;0;22;0
2018-11-12;24.76;23.52;25.53;1012.71;72.38;2.77;117.62;44.5;0;18;0
2018-11-12;24.76;23.52;25.53;1012.71;72.38;2.77;117.62;44.5;0;30;0
2018-11-12;24.76;23.52;25.53;1012.71;72.38;2.77;117.62;44.5;0;13;0
2018-11-12;24.76;23.52;25.53;1012.71;72.38;2.77;117.62;44.5;1;40;0
2018-11-12;24.76;23.52;25.53;1012.71;72.38;2.77;117.62;44.5;0;22;0
2018-11-12;24.76;23.52;25.53;1012.71;72.38;2.77;117.62;44.5;0;27;1
2018-11-12;24.76;23.52;25.53;1012.71;72.38;2.77;117.62;44.5;0;23;0
2018-11-12;24.76;23.52;25.53;1012.71;72.38;2.77;117.62;44.5;0;22;1
2018-11-13;26.21;25.05;26.88;1012.58;70.92;2.69;175.08;70.58;0;15;0
2018-11-13;26.21;25.05;26.88;1012.58;70.92;2.69;175.08;70.58;0;26;0
2018-11-13;26.21;25.05;26.88;1012.58;70.92;2.69;175.08;70.58;0;27;0
2018-11-13;26.21;25.05;26.88;1012.58;70.92;2.69;175.08;70.58;0;12;0
2018-11-13;26.21;25.05;26.88;1012.58;70.92;2.69;175.08;70.58;0;29;0
2018-11-13;26.21;25.05;26.88;1012.58;70.92;2.69;175.08;70.58;0;31;0
2018-11-13;26.21;25.05;26.88;1012.58;70.92;2.69;175.08;70.58;0;26;0
2018-11-13;26.21;25.05;26.88;1012.58;70.92;2.69;175.08;70.58;0;35;0
2018-11-13;26.21;25.05;26.88;1012.58;70.92;2.69;175.08;70.58;0;10;0
2018-11-13;26.21;25.05;26.88;1012.58;70.92;2.69;175.08;70.58;0;21;0
2018-11-13;26.21;25.05;26.88;1012.58;70.92;2.69;175.08;70.58;0;23;1
2018-11-13;26.21;25.05;26.88;1012.58;70.92;2.69;175.08;70.58;0;13;0
2018-11-13;26.21;25.05;26.88;1012.58;70.92;2.69;175.08;70.58;0;27;0
2018-11-13;26.21;25.05;26.88;1012.58;70.92;2.69;175.08;70.58;0;23;1
2018-11-13;26.21;25.05;26.88;1012.58;70.92;2.69;175.08;70.58;0;33;0
2018-11-13;26.21;25.05;26.88;1012.58;70.92;2.69;175.08;70.58;0;14;0
2018-11-13;26.21;25.05;26.88;1012.58;70.92;2.69;175.08;70.58;0;28;1
2018-11-13;26.21;25.05;26.88;1012.58;70.92;2.69;175.08;70.58;0;19;1
2018-11-13;26.21;25.05;26.88;1012.58;70.92;2.69;175.08;70.58;0;24;1
2018-11-13;26.21;25.05;26.88;1012.58;70.92;2.69;175.08;70.58;0;15;0
2018-11-13;26.21;25.05;26.88;1012.58;70.92;2.69;175.08;70.58;0;14;1
2018-11-13;26.21;25.05;26.88;1012.58;70.92;2.69;175.08;70.58;0;23;1
2018-11-14;27.08;25.74;27.95;1010.0;69.29;2.4;162.5;92.62;0;24;1
2018-11-14;27.08;25.74;27.95;1010.0;69.29;2.4;162.5;92.62;0;24;0
2018-11-14;27.08;25.74;27.95;1010.0;69.29;2.4;162.5;92.62;0;33;0
2018-11-14;27.08;25.74;27.95;1010.0;69.29;2.4;162.5;92.62;0;23;0
2018-11-14;27.08;25.74;27.95;1010.0;69.29;2.4;162.5;92.62;0;35;1
2018-11-14;27.08;25.74;27.95;1010.0;69.29;2.4;162.5;92.62;0;22;0
2018-11-14;27.08;25.74;27.95;1010.0;69.29;2.4;162.5;92.62;0;23;0
2018-11-14;27.08;25.74;27.95;1010.0;69.29;2.4;162.5;92.62;0;24;0
2018-11-14;27.08;25.74;27.95;1010.0;69.29;2.4;162.5;92.62;0;24;1
2018-11-14;27.08;25.74;27.95;1010.0;69.29;2.4;162.5;92.62;0;33;0
2018-11-14;27.08;25.74;27.95;1010.0;69.29;2.4;162.5;92.62;0;14;0
2018-11-14;27.08;25.74;27.95;1010.0;69.29;2.4;162.5;92.62;0;24;0
2018-11-14;27.08;25.74;27.95;1010.0;69.29;2.4;162.5;92.62;0;25;0
2018-11-14;27.08;25.74;27.95;1010.0;69.29;2.4;162.5;92.62;0;22;1
2018-11-14;27.08;25.74;27.95;1010.0;69.29;2.4;162.5;92.62;1;38;0
2018-11-14;27.08;25.74;27.95;1010.0;69.29;2.4;162.5;92.62;0;23;1
2018-11-14;27.08;25.74;27.95;1010.0;69.29;2.4;162.5;92.62;0;4;0
2018-11-14;27.08;25.74;27.95;1010.0;69.29;2.4;162.5;92.62;0;23;1
2018-11-14;27.08;25.74;27.95;1010.0;69.29;2.4;162.5;92.62;0;21;0
2018-11-15;24.83;23.55;25.68;1010.38;78.42;2.09;205.21;61.04;0;26;0
2018-11-15;24.83;23.55;25.68;1010.38;78.42;2.09;205.21;61.04;0;17;1
2018-11-15;24.83;23.55;25.68;1010.38;78.42;2.09;205.21;61.04;0;23;0
2018-11-15;24.83;23.55;25.68;1010.38;78.42;2.09;205.21;61.04;0;25;0
2018-11-15;24.83;23.55;25.68;1010.38;78.42;2.09;205.21;61.04;0;14;0
2018-11-15;24.83;23.55;25.68;1010.38;78.42;2.09;205.21;61.04;0;24;0
2018-11-15;24.83;23.55;25.68;1010.38;78.42;2.09;205.21;61.04;0;31;0
2018-11-15;24.83;23.55;25.68;1010.38;78.42;2.09;205.21;61.04;1;38;0
2018-11-15;24.83;23.55;25.68;1010.38;78.42;2.09;205.21;61.04;0;17;1
2018-11-15;24.83;23.55;25.68;1010.38;78.42;2.09;205.21;61.04;0;25;0
2018-11-15;24.83;23.55;25.68;1010.38;78.42;2.09;205.21;61.04;0;26;1
2018-11-15;24.83;23.55;25.68;1010.38;78.42;2.09;205.21;61.04;0;25;0
2018-11-15;24.83;23.55;25.68;1010.38;78.42;2.09;205.21;61.04;0;17;0
2018-11-15;24.83;23.55;25.68;1010.38;78.42;2.09;205.21;61.04;0;32;0
2018-11-15;24.83;23.55;25.68;1010.38;78.42;2.09;205.21;61.04;0;34;0
2018-11-15;24.83;23.55;25.68;1010.38;78.42;2.09;205.21;61.04;0;25;1
2018-11-15;24.83;23.55;25.68;1010.38;78.42;2.09;205.21;61.04;0;26;0
2018-11-15;24.83;23.55;25.68;1010.38;78.42;2.09;205.21;61.04;0;26;1
2018-11-19;16.76;16.76;16.76;1016.08;92.58;4.53;127.58;99.92;0;21;0
2018-11-19;16.76;16.76;16.76;1016.08;92.58;4.53;127.58;99.92;0;29;1
2018-11-19;16.76;16.76;16.76;1016.08;92.58;4.53;127.58;99.92;0;14;0
2018-11-19;16.76;16.76;16.76;1016.08;92.58;4.53;127.58;99.92;0;19;0
2018-11-19;16.76;16.76;16.76;1016.08;92.58;4.53;127.58;99.92;0;29;1
2018-11-20;17.65;17.65;17.65;1018.21;81.08;4.65;124.38;83.04;0;31;0
2018-11-20;17.65;17.65;17.65;1018.21;81.08;4.65;124.38;83.04;1;49;1
2018-11-20;17.65;17.65;17.65;1018.21;81.08;4.65;124.38;83.04;0;21;0
2018-11-20;17.65;17.65;17.65;1018.21;81.08;4.65;124.38;83.04;0;31;0
2018-11-20;17.65;17.65;17.65;1018.21;81.08;4.65;124.38;83.04;0;19;0
2018-11-20;17.65;17.65;17.65;1018.21;81.08;4.65;124.38;83.04;1;41;0
2018-11-20;17.65;17.65;17.65;1018.21;81.08;4.65;124.38;83.04;0;29;0
2018-11-20;17.65;17.65;17.65;1018.21;81.08;4.65;124.38;83.04;0;22;0
2018-11-20;17.65;17.65;17.65;1018.21;81.08;4.65;124.38;83.04;0;28;0
2018-11-20;17.65;17.65;17.65;1018.21;81.08;4.65;124.38;83.04;0;30;0
2018-11-20;17.65;17.65;17.65;1018.21;81.08;4.65;124.38;83.04;0;11;0
2018-11-20;17.65;17.65;17.65;1018.21;81.08;4.65;124.38;83.04;1;48;0
2018-11-20;17.65;17.65;17.65;1018.21;81.08;4.65;124.38;83.04;0;20;0
2018-11-20;17.65;17.65;17.65;1018.21;81.08;4.65;124.38;83.04;0;15;0
2018-11-20;17.65;17.65;17.65;1018.21;81.08;4.65;124.38;83.04;0;14;0
2018-11-20;17.65;17.65;17.65;1018.21;81.08;4.65;124.38;83.04;1;38;0
2018-11-20;17.65;17.65;17.65;1018.21;81.08;4.65;124.38;83.04;0;17;0
2018-11-20;17.65;17.65;17.65;1018.21;81.08;4.65;124.38;83.04;0;19;0
2018-11-20;17.65;17.65;17.65;1018.21;81.08;4.65;124.38;83.04;0;30;0
2018-11-20;17.65;17.65;17.65;1018.21;81.08;4.65;124.38;83.04;0;15;1
2018-11-20;17.65;17.65;17.65;1018.21;81.08;4.65;124.38;83.04;0;22;1
2018-11-20;17.65;17.65;17.65;1018.21;81.08;4.65;124.38;83.04;0;29;0
2018-11-20;17.65;17.65;17.65;1018.21;81.08;4.65;124.38;83.04;0;31;0
2018-11-20;17.65;17.65;17.65;1018.21;81.08;4.65;124.38;83.04;0;13;0
2018-11-20;17.65;17.65;17.65;1018.21;81.08;4.65;124.38;83.04;0;15;1
2018-11-20;17.65;17.65;17.65;1018.21;81.08;4.65;124.38;83.04;0;21;0
2018-11-20;17.65;17.65;17.65;1018.21;81.08;4.65;124.38;83.04;0;20;1
2018-11-20;17.65;17.65;17.65;1018.21;81.08;4.65;124.38;83.04;0;35;1
2018-11-20;17.65;17.65;17.65;1018.21;81.08;4.65;124.38;83.04;0;13;0
2018-11-20;17.65;17.65;17.65;1018.21;81.08;4.65;124.38;83.04;0;21;0
2018-11-20;17.65;17.65;17.65;1018.21;81.08;4.65;124.38;83.04;0;31;0
2018-11-20;17.65;17.65;17.65;1018.21;81.08;4.65;124.38;83.04;0;9;0
2018-11-21;18.31;18.31;18.31;1018.08;82.67;4.46;123.79;94.54;0;31;0
2018-11-21;18.31;18.31;18.31;1018.08;82.67;4.46;123.79;94.54;1;37;1
2018-11-21;18.31;18.31;18.31;1018.08;82.67;4.46;123.79;94.54;1;40;0
2018-11-21;18.31;18.31;18.31;1018.08;82.67;4.46;123.79;94.54;0;31;0
2018-11-21;18.31;18.31;18.31;1018.08;82.67;4.46;123.79;94.54;1;44;0
2018-11-21;18.31;18.31;18.31;1018.08;82.67;4.46;123.79;94.54;1;37;0
2018-11-21;18.31;18.31;18.31;1018.08;82.67;4.46;123.79;94.54;0;31;0
2018-11-21;18.31;18.31;18.31;1018.08;82.67;4.46;123.79;94.54;0;30;1
2018-11-21;18.31;18.31;18.31;1018.08;82.67;4.46;123.79;94.54;0;31;0
2018-11-21;18.31;18.31;18.31;1018.08;82.67;4.46;123.79;94.54;1;37;0
2018-11-21;18.31;18.31;18.31;1018.08;82.67;4.46;123.79;94.54;0;29;0
2018-11-21;18.31;18.31;18.31;1018.08;82.67;4.46;123.79;94.54;0;23;0
2018-11-21;18.31;18.31;18.31;1018.08;82.67;4.46;123.79;94.54;0;20;0
2018-11-21;18.31;18.31;18.31;1018.08;82.67;4.46;123.79;94.54;0;35;0
2018-11-21;18.31;18.31;18.31;1018.08;82.67;4.46;123.79;94.54;1;45;0
2018-11-21;18.31;18.31;18.31;1018.08;82.67;4.46;123.79;94.54;1;43;0
2018-11-21;18.31;18.31;18.31;1018.08;82.67;4.46;123.79;94.54;0;32;0
2018-11-21;18.31;18.31;18.31;1018.08;82.67;4.46;123.79;94.54;1;37;0
2018-11-21;18.31;18.31;18.31;1018.08;82.67;4.46;123.79;94.54;1;39;0
2018-11-21;18.31;18.31;18.31;1018.08;82.67;4.46;123.79;94.54;0;12;1
2018-11-21;18.31;18.31;18.31;1018.08;82.67;4.46;123.79;94.54;1;36;1
2018-11-21;18.31;18.31;18.31;1018.08;82.67;4.46;123.79;94.54;0;14;0
2018-11-21;18.31;18.31;18.31;1018.08;82.67;4.46;123.79;94.54;0;24;1
2018-11-21;18.31;18.31;18.31;1018.08;82.67;4.46;123.79;94.54;0;22;1
2018-11-21;18.31;18.31;18.31;1018.08;82.67;4.46;123.79;94.54;0;15;0
2018-11-21;18.31;18.31;18.31;1018.08;82.67;4.46;123.79;94.54;0;34;0
2018-11-21;18.31;18.31;18.31;1018.08;82.67;4.46;123.79;94.54;0;14;1
2018-11-21;18.31;18.31;18.31;1018.08;82.67;4.46;123.79;94.54;0;21;0
2018-11-21;18.31;18.31;18.31;1018.08;82.67;4.46;123.79;94.54;0;27;1
2018-11-21;18.31;18.31;18.31;1018.08;82.67;4.46;123.79;94.54;0;34;1
2018-11-21;18.31;18.31;18.31;1018.08;82.67;4.46;123.79;94.54;0;35;0
2018-11-22;21.74;21.66;21.8;1015.12;82.21;2.54;140.08;78.21;0;33;0
2018-11-22;21.74;21.66;21.8;1015.12;82.21;2.54;140.08;78.21;0;8;0
2018-11-22;21.74;21.66;21.8;1015.12;82.21;2.54;140.08;78.21;0;13;0
2018-11-22;21.74;21.66;21.8;1015.12;82.21;2.54;140.08;78.21;0;15;0
2018-11-22;21.74;21.66;21.8;1015.12;82.21;2.54;140.08;78.21;0;17;1
2018-11-22;21.74;21.66;21.8;1015.12;82.21;2.54;140.08;78.21;0;15;0
2018-11-22;21.74;21.66;21.8;1015.12;82.21;2.54;140.08;78.21;0;31;0
2018-11-22;21.74;21.66;21.8;1015.12;82.21;2.54;140.08;78.21;0;8;0
